Committee	CommitteeName	AddDate	AreaRegion	ParentName	ComemID	ContactID	ContactName	CompanyName	ContactAddrID	ContactAddress1	ContactAddress2	ContactCity	ContactState	ContactZip	ContactCountry	ContactPhone	MeetingID	Room	Closed	WheelChr	Day	Time	Language1	Language2	Language3	LocationId	Place	Address	City	LocBorough	State	Zip	Country	Directions	Institutional	Format1	Format2	Format3	Format4	Format5	Delete	LastChanged	longitude	latitude	ContactGP
G00138915	Spiritual Principles Group	4/22/05	AR61619	Ozark Area	44610												0			FALSE		 				0									FALSE							4/22/05			
G00138930	But Do It Group	4/22/05	AR61619	Ozark Area	44610												0			FALSE		 				0									FALSE							4/22/05			
G00208903	Women's Group	8/19/08	AR61619	Ozark Area	44610												0			FALSE		 				0									FALSE							7/31/09			
G00215450	EBF Youth Group	2/20/09	AR61619	Ozark Area	215449												0			FALSE		 				0									FALSE							2/20/09			
G00237804	Second Chance Group	11/2/10	AR61619	Ozark Area	236506												0			FALSE		 				0									FALSE							11/2/10			
G00108345	Butterflies Are Free Group	3/1/03	AR61619	Ozark Area	44610												245326		OPEN	TRUE	Thursday	2000				191445	Anderson Housing Authority	Tatum Drive	Anderson		MO	64831	USA		FALSE							7/31/09	-94.4403825	36.6535916	
G00167029	Under Grace Group	9/16/06	AR61619	Ozark Area	215670												260344	Basement	OPEN	FALSE	Monday	1900				197579	Grace Episcopal Church	820 Howard Street	Carthage		MO	64836	USA		FALSE							1/8/14	-94.308609	37.172365	
G00200900	Point of Turning Group	2/25/08	AR61619	Ozark Area	200899												290370	Last Sunday Pot Luck	OPEN	FALSE	Sunday	1800				185153	El Dorado Springs Community Building	135 West Sprint Street	El Dorado Springs		MO	64744	USA	at N Main St	FALSE	TRAD						7/29/15	-94.0235089	37.8770059	
G00200900	Point of Turning Group	2/25/08	AR61619	Ozark Area	200899												290367		OPEN	FALSE	Monday	1900				185153	El Dorado Springs Community Building	135 West Sprint Street	El Dorado Springs		MO	64744	USA	at N Main St	FALSE							7/29/15	-94.0235089	37.8770059	
G00200900	Point of Turning Group	2/25/08	AR61619	Ozark Area	200899												267275	First Tuesday Speaker Meeting	OPEN	FALSE	Tuesday	1900				185153	El Dorado Springs Community Building	135 West Sprint Street	El Dorado Springs		MO	64744	USA	at N Main St	FALSE	TOP	SPK					7/29/15	-94.0235089	37.8770059	
G00200900	Point of Turning Group	2/25/08	AR61619	Ozark Area	200899												290368		OPEN	FALSE	Wednesday	2030				185153	El Dorado Springs Community Building	135 West Sprint Street	El Dorado Springs		MO	64744	USA	at N Main St	FALSE	CAN						7/29/15	-94.0235089	37.8770059	
G00200900	Point of Turning Group	2/25/08	AR61619	Ozark Area	200899												267276		CLOSED	FALSE	Thursday	2000				185153	El Dorado Springs Community Building	135 West Sprint Street	El Dorado Springs		MO	64744	USA	at N Main St	FALSE	LIT						7/29/15	-94.0235089	37.8770059	
G00200900	Point of Turning Group	2/25/08	AR61619	Ozark Area	200899												290369		OPEN	FALSE	Friday	1900				185153	El Dorado Springs Community Building	135 West Sprint Street	El Dorado Springs		MO	64744	USA	at N Main St	FALSE							7/29/15	-94.0235089	37.8770059	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												220033		OPEN	TRUE	Sunday	2000				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	SMOK						7/8/09	-94.516122	37.076955	
G00010666	Fifth Tradition Group	11/18/99	AR61619	Ozark Area	265934												285479		OPEN	TRUE	Monday	1830				211103	New Creation Church	1831 South Connor Avenue	Joplin		MO	64804-1837	USA	19th & Connor Streets	FALSE							10/31/13	0	37.0717301	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												220030		OPEN	TRUE	Monday	2000				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	SMOK						7/8/09		37.076955	
G00283894	Native American New Life Group	3/21/13	AR61619	Ozark Area	283893												289855	Main Hall	OPEN	TRUE	Monday	2000				213390	Alano Club	1800 East 30th Street	Joplin		MO	64804-2920	USA		FALSE	BEG	VAR					3/21/13	-94.4963842	0	
G00201068	Survivors Group	2/27/08	AR61619	Ozark Area	221199												267343		OPEN	TRUE	Tuesday	1200				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	LIT						8/28/12	-94.516122	37.076955	
G00010666	Fifth Tradition Group	11/18/99	AR61619	Ozark Area	265934												253806		OPEN	TRUE	Tuesday	1830				211103	New Creation Church	1831 South Connor Avenue	Joplin		MO	64804-1837	USA	19th & Connor Streets	FALSE	DISC						10/31/13	-94.5230845	37.0717301	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												220024		OPEN	TRUE	Tuesday	2000				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	SMOK						7/8/09	-94.516122	37.076955	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												220031		OPEN	TRUE	Wednesday	2000				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	SMOK						7/8/09	-94.516122	37.076955	
G00201068	Survivors Group	2/27/08	AR61619	Ozark Area	221199												267349		OPEN	TRUE	Thursday	1200				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE							8/28/12	-94.516122	37.076955	
G00010666	Fifth Tradition Group	11/18/99	AR61619	Ozark Area	265934												285480		OPEN	TRUE	Thursday	1830				211103	New Creation Church	1831 South Connor Avenue	Joplin		MO	64804-1837	USA	19th & Connor Streets	FALSE							10/31/13	-94.5230845	37.0717301	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												220027		OPEN	TRUE	Thursday	2000				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	SMOK						7/8/09	-94.516122	37.076955	
G00319093	Miracles Group	10/26/15	AR61619	Ozark Area	287903												303338		OPEN	FALSE	Friday	1830				220353	Impact Life Church	2231 Annie Baxter Avenue	Joplin		MO	64804-0328	USA		FALSE							11/9/15	-94.528926	37.066431	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												220025		OPEN	TRUE	Friday	2000				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	SMOK						7/8/09	-94.516122	37.076955	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												275005		OPEN	TRUE	Friday	2359				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	SMOK	CAN					7/31/09	-94.516122	37.076955	
G00201068	Survivors Group	2/27/08	AR61619	Ozark Area	221199												267351		OPEN	TRUE	Saturday	1200				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE							8/28/12	-94.516122	37.076955	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												220023		OPEN	TRUE	Saturday	2000				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	SMOK						7/8/09	-94.516122	37.076955	
G00010668	We Do Recover Group	11/18/99	AR61619	Ozark Area	149865												275006		OPEN	TRUE	Saturday	2359				189146		1330 South Wall Avenue	Joplin		MO	64804-0663	USA		FALSE	CAN						7/31/09	-94.516122	37.076955	
G00204461	A New Way Group	5/13/08	AR61619	Ozark Area	44610												275003		CLOSED	TRUE	Tuesday	1900				181449		209 North Valley Street	Neosho		MO	64850-1339	USA		FALSE	LIT						7/31/09	-94.3766847	36.8710451	
G00204461	A New Way Group	5/13/08	AR61619	Ozark Area	44610												275002		OPEN	TRUE	Friday	1900				181449		209 North Valley Street	Neosho		MO	64850-1339	USA		FALSE	DISC						7/31/09	-94.3766847	36.8710451	
G00200881	Together in Unity Group	2/25/08	AR61619	Ozark Area	200874												267273		OPEN	FALSE	Tuesday	1900				202079	Aldis Building	Austin Street	Nevada		MO	64772	USA		FALSE	LIT						7/31/09	-94.371719	37.837586	
G00230644	Sick Or Serene Group	5/6/10	AR61619	Ozark Area	226935												278059		OPEN	FALSE	Wednesday	2000				203661	Alano Club	301 South Pine Street	Nevada		MO	64772-3445	USA		FALSE	CAN						5/6/10	-94.3504066	37.8359303	
G00200881	Together in Unity Group	2/25/08	AR61619	Ozark Area	200874												267274		OPEN	FALSE	Thursday	1900				202079	Aldis Building	Austin Street	Nevada		MO	64772	USA		FALSE	TOP						7/31/09	-94.371719	37.837586	
G00306760	Against All Odds Group	9/30/14	AR61619	Ozark Area	182161												296068	last Sunday of month birthday/speaker meeting	OPEN	TRUE	Sunday	1830				216649	Homer Cole Senior Center	303 North Joplin Street	Pittsburg		KS	66762-4120	USA		FALSE	VAR						7/20/15	-94.7003827	37.4101095	
G00306760	Against All Odds Group	9/30/14	AR61619	Ozark Area	182161												296070		OPEN	TRUE	Thursday	1830				216649	Homer Cole Senior Center	303 North Joplin Street	Pittsburg		KS	66762-4120	USA		FALSE	BT						7/20/15	-94.7003827	37.4101095	
G00197577	Friday Night Group	12/19/07	AR61619	Ozark Area	151728												267271		OPEN	FALSE	Friday	2000				195393	Central United Methodist Church	5 South Pennsylvania Street	Webb City		MO	64870	USA		FALSE	DISC						11/6/12	-94.4661929	37.1459278	
G00296877	Nooners Group	11/25/13	AR61619	Ozark Area	184744												292169		OPEN	TRUE	Tuesday	1200				214460		202 East First Street	West Plains		MO	65775-3271	USA		FALSE	DISC						11/25/13	-91.8513488	36.732018	
G00296877	Nooners Group	11/25/13	AR61619	Ozark Area	184744												292170		OPEN	TRUE	Thursday	1200				214460		202 East First Street	West Plains		MO	65775-3271	USA		FALSE	DISC						11/25/13	-91.8513488	36.732018	
G00207573	Life Changes Group	7/16/08	AR61624	Primary Purpose Area	183871												270062		OPEN	TRUE	Tuesday	1900				203411	First Baptist Church	625 Main Street	Boonville		MO	65233	USA		FALSE	DISC	LIT					10/18/12	-92.7431644	38.9731813	
G00207573	Life Changes Group	7/16/08	AR61624	Primary Purpose Area	183871												283400		OPEN	TRUE	Wednesday	1900				210156	Firm Foundation Foursquares Church	1000 6th Street	Boonville		MO	65233-1608	USA		FALSE	DISC						10/18/12	-92.7400198	38.9685009	
G00207573	Life Changes Group	7/16/08	AR61624	Primary Purpose Area	183871												270063		OPEN	TRUE	Thursday	1900				203411	First Baptist Church	625 Main Street	Boonville		MO	65233	USA		FALSE	DISC	CAN					10/18/12	-92.7431644	38.9731813	
G00207573	Life Changes Group	7/16/08	AR61624	Primary Purpose Area	183871												283401		OPEN	TRUE	Saturday	1900				210156	Firm Foundation Foursquares Church	1000 6th Street	Boonville		MO	65233-1608	USA		FALSE	DISC	MED					10/18/12	-92.7400198	38.9685009	
G00018469	Never Alone Group	11/18/99	AR61624	Primary Purpose Area	183871												237225	Fellowship Hall Basement	OPEN	TRUE	Sunday	1930				3721	Presbyterian Church	123 West John Street	Brookfield		MO	64628	USA		FALSE	DISC						3/28/08	-93.0757592	39.7884786	
G00133638	Centralia Group	1/24/05	AR61624	Primary Purpose Area	183871												252597		OPEN	FALSE	Friday	1930				195163	Centralia Family Health Clinic	1023 East Highway 22	Centralia		MO	65240	USA		FALSE	DISC						10/31/13	-92.1265458	39.2157133	
G00305354	Breaking the Chains Group	8/5/14	AR61624	Primary Purpose Area	183871												295577		OPEN	TRUE	Tuesday	1930				219362	Free Methodist Church	1441 Jackson Street	Chillicothe		MO	64601-2046	USA		FALSE	LIT						6/17/15	-93.5609912	39.7933644	
G00305354	Breaking the Chains Group	8/5/14	AR61624	Primary Purpose Area	183871												295578		OPEN	TRUE	Friday	1930				219362	Free Methodist Church	1441 Jackson Street	Chillicothe		MO	64601-2046	USA		FALSE	LIT						6/17/15	-93.5609912	39.7933644	
G00322889	Safe & Sound Group	3/16/16	AR61624	Primary Purpose Area	183871												304643		OPEN	TRUE	Saturday	1800				216384	Recovery Building	600 Webster Street	Chillicothe		MO	64601-2237	USA		FALSE	VAR						3/16/16	-93.5514505	39.7942703	
G00206922	Keep It Simple Group	6/27/08	AR61624	Primary Purpose Area	183871												295147		OPEN	FALSE	Wednesday	1900				219366	Edina Sale Barn	307 South Main Street	Edina		MO	63537	USA		FALSE	LIT						6/17/15	-92.205334	40.2436904	
G00206922	Keep It Simple Group	6/27/08	AR61624	Primary Purpose Area	183871												269913		OPEN	FALSE	Saturday	1900				219366	Edina Sale Barn	307 South Main Street	Edina		MO	63537	USA		FALSE	VAR	DISC					6/17/15	-92.205334	40.2436904	
G00015278	New Attitudes Group	11/18/99	AR61624	Primary Purpose Area	110383												251468		OPEN	TRUE	Sunday	1800				211654	Community Supervision Center	2002 Warren Barrett Drive	Hannibal		MO	63401-4576	USA		FALSE	DISC						10/11/13	-91.3744505	39.6971564	
G00015278	New Attitudes Group	11/18/99	AR61624	Primary Purpose Area	110383												235042		OPEN	TRUE	Tuesday	1900				180342	United Methodist Church	901 Broadway	Hannibal		MO	63401-4220	USA		FALSE	DISC						10/11/13	-91.3636421	39.7063605	
G00015278	New Attitudes Group	11/18/99	AR61624	Primary Purpose Area	110383												235041		OPEN	TRUE	Thursday	1900				180342	United Methodist Church	901 Broadway	Hannibal		MO	63401-4220	USA		FALSE	DISC						10/11/13	-91.3636421	39.7063605	
G00127142	Alliance of Recovering Addicts Group	8/28/04	AR61624	Primary Purpose Area	183871												301225		OPEN	FALSE	Sunday	1700				219360	First Presbyterian Church	201 South High Street	Kirksville		MO	63501	USA		FALSE	DISC						6/16/15	-92.5809286	40.1938602	
G00127142	Alliance of Recovering Addicts Group	8/28/04	AR61624	Primary Purpose Area	183871												301226		CLOSED	FALSE	Monday	2000				219360	First Presbyterian Church	201 South High Street	Kirksville		MO	63501	USA		FALSE	BT						6/16/15	-92.5809286	40.1938602	
G00127142	Alliance of Recovering Addicts Group	8/28/04	AR61624	Primary Purpose Area	183871												301227		OPEN	FALSE	Tuesday	1900				219360	First Presbyterian Church	201 South High Street	Kirksville		MO	63501	USA		FALSE	DISC						6/16/15	-92.5809286	40.1938602	
G00127142	Alliance of Recovering Addicts Group	8/28/04	AR61624	Primary Purpose Area	183871												301228		CLOSED	FALSE	Thursday	1900				219360	First Presbyterian Church	201 South High Street	Kirksville		MO	63501	USA		FALSE	LIT						6/16/15	-92.5809286	40.1938602	
G00127142	Alliance of Recovering Addicts Group	8/28/04	AR61624	Primary Purpose Area	183871												301229		OPEN	FALSE	Friday	2000				219360	First Presbyterian Church	201 South High Street	Kirksville		MO	63501	USA		FALSE	CAN						6/16/15	-92.5809286	40.1938602	
G00127142	Alliance of Recovering Addicts Group	8/28/04	AR61624	Primary Purpose Area	183871												301230		OPEN	FALSE	Saturday	1700				219360	First Presbyterian Church	201 South High Street	Kirksville		MO	63501	USA		FALSE	DISC						6/16/15	-92.5809286	40.1938602	
G00277376	Off The Alley Group	12/28/12	AR61624	Primary Purpose Area	183871												301236		OPEN	FALSE	Sunday	1830				195486	Bourke Street Recovery Building	105 East Bourke Street	Macon		MO	63552	USA		FALSE	VAR						6/17/15	-92.4729369	39.7387	
G00119313	Macon Recovery Group	1/15/04	AR61624	Primary Purpose Area	183871												301235		OPEN	FALSE	Monday	1200				195486	Bourke Street Recovery Building	105 East Bourke Street	Macon		MO	63552	USA		FALSE	VAR						6/17/15	-92.4729369	39.7387	
G00277376	Off The Alley Group	12/28/12	AR61624	Primary Purpose Area	183871												288880		OPEN	FALSE	Tuesday	1200				195486	Bourke Street Recovery Building	105 East Bourke Street	Macon		MO	63552	USA		FALSE	VAR						6/17/15	-92.4729369	39.7387	
G00202706	Brothers in Recovery Group	3/31/08	AR61624	Primary Purpose Area	183871												267952		CLOSED	TRUE	Wednesday	1930				195486	Bourke Street Recovery Building	105 East Bourke Street	Macon		MO	63552	USA		FALSE	M	SMOK					1/2/09	-92.4729369	39.7387	
G00119313	Macon Recovery Group	1/15/04	AR61624	Primary Purpose Area	183871												263848		OPEN	FALSE	Friday	1200				195486	Bourke Street Recovery Building	105 East Bourke Street	Macon		MO	63552	USA		FALSE	LIT						6/17/15	-92.4729369	39.7387	
G00119313	Macon Recovery Group	1/15/04	AR61624	Primary Purpose Area	183871												248255		OPEN	FALSE	Friday	1900				195486	Bourke Street Recovery Building	105 East Bourke Street	Macon		MO	63552	USA		FALSE	VAR						6/17/15	-92.4729369	39.7387	
G00324061	Together We Can Group	5/3/16	AR61624	Primary Purpose Area	324060												305022		OPEN	TRUE	Monday	1900				198125	Friendship Apartments	611 West 3rd Street	Milan		MO	63556	USA		FALSE	VAR						5/3/16	-93.1324711	40.2019734	
G00292420	New Way to Live Group	8/1/13	AR61624	Primary Purpose Area	183871												290944		CLOSED	FALSE	Sunday	1900				213895	Corant Chapel	501 West End Place	Moberly		MO	65270-1569	USA		FALSE	VAR						10/11/13	-92.4414172	39.4217331	
G00017279	Magic City Group	11/18/99	AR61624	Primary Purpose Area	183871												256109		OPEN	FALSE	Tuesday	1930				1291	Trinity United Methodist Church	101 South 4th Street	Moberly		MO	65270	USA		FALSE	LIT						11/1/13	-92.4403736	39.4187305	
G00183874	Just For Thursday Group	4/24/07	AR61624	Primary Purpose Area	183871												263847		OPEN	TRUE	Thursday	1930				200383	Allendale Manor Community Center	23 Kehoe Street	Moberly		MO	65270	USA		FALSE	DISC						3/28/08	-92.4257475	39.4327975	
G00017279	Magic City Group	11/18/99	AR61624	Primary Purpose Area	183871												256110	Last Saturday of the month Speaker Meeting	OPEN	FALSE	Saturday	1930				1291	Trinity United Methodist Church	101 South 4th Street	Moberly		MO	65270	USA		FALSE	LIT						11/1/13			
G00311198	One Day at a Time Group	3/5/15	AR61624	Primary Purpose Area	183871												297648		OPEN	TRUE	Tuesday	1800				217493	West Charleston Fellowship	110 South Frankford Avenue	Novinger		MO	63559	USA		FALSE	DISC						6/5/15	-92.7083583	40.2318404	
G00218104	Living In Victory Group	4/28/09	AR61624	Primary Purpose Area	183871												296082		OPEN	TRUE	Sunday	1600				216659	Saint Philip's Episcopal Church	205 East 9th Street	Trenton		MO	64683-2202	USA		FALSE	DISC						7/30/15	-93.6159535	40.0737613	
G00218104	Living In Victory Group	4/28/09	AR61624	Primary Purpose Area	183871												273686		OPEN	TRUE	Wednesday	1900				216659	Saint Philip's Episcopal Church	205 East 9th Street	Trenton		MO	64683-2202	USA		FALSE	DISC						7/30/15	-93.6159535	40.0737613	
G00218104	Living In Victory Group	4/28/09	AR61624	Primary Purpose Area	183871												301803		OPEN	TRUE	Thursday	1900				216659	Saint Philip's Episcopal Church	205 East 9th Street	Trenton		MO	64683-2202	USA		FALSE	LIT						7/30/15	-93.6159535	40.0737613	
G00011608	Mid Week Recovery Group	11/18/99	AR61621	Quincy/Hannibal Area													0			FALSE		 				0									FALSE							11/18/99			
G00013227	Just Say No Group	11/18/99	AR61621	Quincy/Hannibal Area	110383												0			FALSE		 				0									FALSE							11/18/99			
G00013229	Recovery Seekers Group	11/18/99	AR61621	Quincy/Hannibal Area	110383												0			FALSE		 				0									FALSE							11/18/99			
G00013230	Recovery Through NA Way Group	11/18/99	AR61621	Quincy/Hannibal Area	110383												0			FALSE		 				0									FALSE							11/11/05			
G00013231	Recovery for Lunch Group	11/18/99	AR61621	Quincy/Hannibal Area	41212												0			FALSE		 				0									FALSE							11/18/99			
G00013233	Beginners Group	11/18/99	AR61621	Quincy/Hannibal Area	110383												0			FALSE		 				0									FALSE							11/18/99			
G00013234	Rusty Outfit Group	11/18/99	AR61621	Quincy/Hannibal Area	110383												0			FALSE		 				0									FALSE							11/18/99			
G00014790	Hugs Instead of Drugs Group	11/18/99	AR61621	Quincy/Hannibal Area	110383												0			FALSE		 				0									FALSE							11/18/99			
G00020849	Clean & Serene Group	11/18/99	AR61621	Quincy/Hannibal Area	22862												0			FALSE		 				0									FALSE							7/20/00			
G00020850	Breaking Free Group	11/18/99	AR61621	Quincy/Hannibal Area	39165												0			FALSE		 				0									FALSE							11/18/99			
G00020851	Living Miracles Group	11/18/99	AR61621	Quincy/Hannibal Area	40905												0			FALSE		 				0									FALSE							11/18/99			
G00198839	Recovery by Choice Group	1/17/08	AR61621	Quincy/Hannibal Area	198175												266741		OPEN	TRUE	Sunday	1800				204978	Union United Methodist Church	1101 State Street	Quincy		IL	62301-4958	USA		FALSE	DISC						3/19/15	-91.3976	39.927	
G00198839	Recovery by Choice Group	1/17/08	AR61621	Quincy/Hannibal Area	198175												266744		OPEN	TRUE	Monday	1200				204978	Union United Methodist Church	1101 State Street	Quincy		IL	62301-4958	USA		FALSE	DISC						3/19/15	-91.3976	39.927	
G00198839	Recovery by Choice Group	1/17/08	AR61621	Quincy/Hannibal Area	198175												266745		OPEN	TRUE	Monday	1900				204978	Union United Methodist Church	1101 State Street	Quincy		IL	62301-4958	USA		FALSE	DISC						3/19/15	-91.3976	39.927	
G00198839	Recovery by Choice Group	1/17/08	AR61621	Quincy/Hannibal Area	198175												270692		OPEN	TRUE	Tuesday	1900				204978	Union United Methodist Church	1101 State Street	Quincy		IL	62301-4958	USA		FALSE	DISC						3/19/15	-91.3976	39.927	
G00018173	Midweek Recovery Group	11/18/99	AR61621	Quincy/Hannibal Area	198175												266747		OPEN	TRUE	Wednesday	1830				201758	Senior Citizen Building	639 York Street	Quincy		IL	62301	USA		FALSE	DISC						2/4/13	-91.4054	39.9296999	
G00014791	We Do Recover Group	11/18/99	AR61621	Quincy/Hannibal Area	198175												296593	In Basement	OPEN	FALSE	Thursday	1200				201721	Christian Science Church	1664 Vermont Street	Quincy		IL	62301-3156	USA	at 18th St	FALSE							12/9/15	-91.3875	39.934	
G00014791	We Do Recover Group	11/18/99	AR61621	Quincy/Hannibal Area	198175												230890	In Basement	OPEN	FALSE	Thursday	1900				201721	Christian Science Church	1664 Vermont Street	Quincy		IL	62301-3156	USA	at 18th St	FALSE	DISC						12/9/15	-91.3875	39.934	
G00198839	Recovery by Choice Group	1/17/08	AR61621	Quincy/Hannibal Area	198175												270693		OPEN	TRUE	Friday	1800				204978	Union United Methodist Church	1101 State Street	Quincy		IL	62301-4958	USA		FALSE	DISC						3/19/15	-91.3976	39.927	
G00198839	Recovery by Choice Group	1/17/08	AR61621	Quincy/Hannibal Area	198175												296591		OPEN	TRUE	Saturday	1200				204978	Union United Methodist Church	1101 State Street	Quincy		IL	62301-4958	USA		FALSE							3/19/15	-91.3976	39.927	
G00014791	We Do Recover Group	11/18/99	AR61621	Quincy/Hannibal Area	198175												266666	In basement	OPEN	FALSE	Saturday	1900				201721	Christian Science Church	1664 Vermont Street	Quincy		IL	62301-3156	USA	at 18th St	FALSE	CAN						12/9/15	-91.3875	39.934	
G00119763	Are You Ready for Some Recovery Group	1/27/04	AR61604	Saint Louis Area	193227												248489		OPEN	TRUE	Monday	1845				193052	Mercy/Edgewood Facility	970 Executive Parkway	Creve Coeur		MO	63141	USA		FALSE	VAR						3/21/14	-90.47242	38.674591	
G00308000	Early Evening Recovery Group	11/18/14	AR61604	Saint Louis Area	307999												296512	Use Rear Entrance	OPEN	TRUE	Monday	1800				216914	Saint Cecilia Catholic Church	155 North Main Street	Glen Carbon		IL	62034-1625	USA		FALSE	LIT						11/18/14	-89.9704673	38.7638611	
G00216370	Fog Lifters Group	3/12/09	AR61604	Saint Louis Area	44526												272815		OPEN	TRUE	Monday	1900				204850	Barak Christian Church	7370 North Hanley Road	Hazelwood		MO	63042-2900	USA		FALSE							3/26/14	-90.334635	38.773477	
G00321918	Living Hope Group	2/12/16	AR61604	Saint Louis Area	321602												304332	Room 006	OPEN	TRUE	Monday	1030				220778	Eliot Unitarian Chapel	100 South Taylor	Kirkwood		MO	63122	USA		FALSE							2/12/16	-90.4040459	38.5810538	
G00141381	Step by Step Group	6/1/05	AR61604	Saint Louis Area	44526												254587	Room 127	OPEN	FALSE	Tuesday	1600				191729	Kirkwood Baptist Church	211 North Woodlawn Avenue	Kirkwood		MO	63122	USA		FALSE	VAR						3/21/14	-90.397389	38.582424	
G00007664	Another Sunrise Group	11/18/99	AR61604	Saint Louis Area	250870												225720	Fellowship Hall lower level	OPEN	TRUE	Wednesday	1930				197850	Trinity Lutheran Church	820 Lockett Road	Kirkwood		MO	63122-2408	USA	Park behind church & enter church from rear	FALSE	VAR	CW					3/21/14	-90.427088	38.5942999	
G00110435	New Visions Group	4/15/03	AR61604	Saint Louis Area	318748												245884	Second Floor	OPEN	FALSE	Thursday	1900				191729	Kirkwood Baptist Church	211 North Woodlawn Avenue	Kirkwood		MO	63122	USA		FALSE	SPK	TOP					10/14/15	-90.397389	38.582424	
G00216331	No Turning Back Group	3/12/09	AR61604	Saint Louis Area	44526												272779	basement	OPEN	FALSE	Sunday	1100				204832	Islamic Center	1434 North Grand Boulevard	Saint Louis		MO	63107	USA	Grand at Cass	FALSE							3/21/14	-90.225996	38.647511	
G00310223	Tools of Recovery Group	2/4/15	AR61604	Saint Louis Area	187082												297293	1 1/2 hour meeting	OPEN	TRUE	Sunday	1330				217183	Solution Recovery Club	2924 North Union Boulevard	Saint Louis		MO	63115-1005	USA		FALSE	IW						2/4/15	-90.2611194	38.6748724	
G00198345	Women & Men Do Recover Group	1/8/08	AR61604	Saint Louis Area	44526												293596	School 2nd Floor	CLOSED	TRUE	Sunday	1500				204835	North City Church of Christ	5050 Thekla Avenue	Saint Louis		MO	63115-1354	USA		FALSE							3/26/14	-90.2424974	38.6894425	
G00006774	One Disease Group	11/18/99	AR61604	Saint Louis Area	26911												228044	basement	OPEN	FALSE	Sunday	1700				200936	Saint Andrew's Presbyterian	5905 Loughborough Avenue	Saint Louis		MO	63109	USA	at Southland	FALSE	DISC						3/21/14	-90.2961004	38.5742477	
G00011515	We Can't Forget Group	11/18/99	AR61604	Saint Louis Area	228176												297072		OPEN	TRUE	Sunday	1700				215312		205 North 18th Street	Saint Louis		MO	63103-2221	USA		FALSE							11/5/15	-90.206118	38.630946	
G00018961	Cope In Recovery Group	11/18/99	AR61604	Saint Louis Area	44526												293589		OPEN	TRUE	Sunday	1700				206394	Visitation Saint Ann's Shrine	1421 North Taylor Avenue	Saint Louis		MO	63113-2733	USA		FALSE							3/26/14	-90.2487401	38.6569077	
G00013859	Gay & Straight Group	11/18/99	AR61604	Saint Louis Area	44526												7800	Big Room West Right Doors	OPEN	FALSE	Sunday	1800				208829	Saint Johns Episcopal Church	3664 Arsenal Street	Saint Louis		MO	63116-4801	USA		FALSE	GL	VAR					3/25/14	-90.2447714	38.6028991	
G00005134	Swypes in Recovery Group	11/18/99	AR61604	Saint Louis Area	86823												293584	Basement Rear	OPEN	FALSE	Sunday	1815				215320	Christ's Pilgrim Rest M B Church	1341 North Kingshighway Boulevard	Saint Louis		MO	63113	USA		FALSE							3/26/14	-90.2619072	38.6611557	
G00007591	We Came to Believe Group	11/18/99	AR61604	Saint Louis Area	38387												234999	Parish Hall	OPEN	FALSE	Sunday	1900				180501	Saint Augustine Parish	5915 Minerva Avenue	Saint Louis		MO	63112-3505	USA		FALSE							4/3/13	-90.2857692	38.6701078	
G00139742	Tuesday Night Live Group	5/7/05	AR61604	Saint Louis Area	195278												297068		OPEN	TRUE	Sunday	1900				212476	New Horizons Presbyterian Church	9424 Everman Avenue	Saint Louis		MO	63114-3308	USA		FALSE							11/5/15	-90.3645219	38.702577	
G00193011	Principles before Personalities Group	9/19/07	AR61604	Saint Louis Area	193010												265631	Basement Upper Parking Lot Enter Red Door	OPEN	TRUE	Sunday	1900				215317	Peace United Church of Christ	204 East Lockwood Avenue	Saint Louis		MO	63119-3005	USA	Main Entrance through the red door	FALSE	VAR						4/7/14	-90.352378	38.591757	
G00018720	We do Recover Group	11/18/99	AR61604	Saint Louis Area	215730												293588	Basement	OPEN	FALSE	Monday	1000				196967	Christ Church Cathedral	1210 Locust Street	Saint Louis		MO	63103-2322	USA		FALSE							3/26/14	-90.198311	38.630501	
